mean_favorite_count,sum_favorite_count,mean_retweet_count,sum_retweet_count,mean_display_text_width,sum_display_text_width,n,code
1,3,0,0,118.66666666666667,356,3,SB
0.8571428571428571,6,0.7142857142857143,5,123,861,7,SB
0.8,4,0.6,3,122.2,611,5,SB
0.8,4,0.6,3,124.2,621,5,SB
0,0,0,0,110,110,1,SB
0.6666666666666666,2,0,0,107.33333333333333,322,3,SB
0.5,2,0,0,77.5,310,4,SB
0.75,3,0,0,74.75,299,4,SB
1,4,0,0,74.5,298,4,SB
0,0,0,0,134,268,2,SB
1,8,1,8,114.125,913,8,SB
2.1666666666666665,13,1.8333333333333333,11,124.5,747,6,SB
2.6666666666666665,16,1.8333333333333333,11,119,714,6,SB
2.6,13,1.6,8,118,590,5,SB
4.666666666666667,14,2.3333333333333335,7,136.66666666666666,410,3,SB
5.5,11,3.5,7,140,280,2,SB
6.5,13,3.5,7,132.5,265,2,SB
0,0,0.5,1,135.5,271,2,SB
1.6666666666666667,5,0.3333333333333333,1,100.33333333333333,301,3,SB
1.5,3,0.5,1,98.5,197,2,SB
0.375,3,0.375,3,111.75,894,8,SB
0.8333333333333334,5,0.3333333333333333,2,88.66666666666667,532,6,SB
0.5,1,0,0,141.5,283,2,SB
0.8,4,0.4,2,106.4,532,5,SB
0.3333333333333333,1,0.6666666666666666,2,103.33333333333333,310,3,SB
0.3333333333333333,1,0.3333333333333333,1,107,321,3,SB
2,4,0.5,1,132,264,2,SB
1,2,0.5,1,134.5,269,2,SB
0.6666666666666666,2,0,0,100,300,3,SB
1,2,0,0,105,210,2,SB
0.6666666666666666,2,0.3333333333333333,1,88.66666666666667,266,3,SB
0.2,2,0.1,1,95.3,953,10,SB
0.5,1,0,0,66,132,2,TS
0.3333333333333333,1,0,0,95.33333333333333,286,3,TS
0,0,0,0,84,252,3,TS
0,0,0,0,44,88,2,SB
0.4,2,0,0,117.2,586,5,TS
1,3,0,0,95,285,3,TS
0,0,0,0,70,140,2,TS
0.5,2,0,0,64.25,257,4,TS
0.5,2,0,0,105.25,421,4,SB
0.6666666666666666,2,0,0,66.33333333333333,199,3,TS
1.3333333333333333,4,0,0,58.666666666666664,176,3,TS
1,3,0,0,75.66666666666667,227,3,TS
0.2857142857142857,4,0.21428571428571427,3,128.85714285714286,1804,14,SB
0.3333333333333333,4,0.25,3,131,1572,12,SB
0.875,7,0.5,4,120.75,966,8,SB
1,2,0.5,1,139,278,2,SB
0,0,0,0,81,162,2,SB
0.16666666666666666,1,0.3333333333333333,2,91.33333333333333,548,6,SB
0,0,0,0,91,637,7,SB
0.25,1,0,0,96.5,386,4,SB
0.16666666666666666,1,0.16666666666666666,1,90.5,543,6,SB
0.5,1,0,0,136,272,2,SB
0.5,1,0,0,111,222,2,SB
0.5,1,0,0,131,262,2,SB
0.5,1,0,0,103.5,207,2,SB
0.14285714285714285,1,0.14285714285714285,1,95.57142857142857,669,7,SB
0,0,0.16666666666666666,1,93,558,6,SB
0.25,1,0.25,1,89,356,4,SB
0.4,4,0.1,1,103,1030,10,SB
0.5,5,0.2,2,103.6,1036,10,SB
0.5,1,0.5,1,94,188,2,SB
0.4,4,0.2,2,104.4,1044,10,SB
0.42857142857142855,3,0.14285714285714285,1,98.42857142857143,689,7,SB
0.6,3,0,0,94.2,471,5,SB
0.3333333333333333,2,0.16666666666666666,1,77.83333333333333,467,6,SB
0.5,2,0,0,80.25,321,4,SB
0.3333333333333333,1,0,0,80,240,3,SB
0.5,1,0,0,64,128,2,SB
0.16666666666666666,1,0,0,121.33333333333333,728,6,SB
0.16666666666666666,1,0,0,114,684,6,SB
0,0,0,0,107.4,537,5,SB
0.3333333333333333,1,0,0,65.33333333333333,196,3,TS
0,0,0,0,101.5,203,2,SB
0,0,0,0,106,530,5,SB
0,0,0,0,98.6,493,5,SB
0.5,1,0.5,1,110,220,2,SB
0,0,0,0,90,180,2,TS
0.5,1,1,2,133,266,2,SB
0.6666666666666666,2,0.3333333333333333,1,105.33333333333333,316,3,SB
0.75,3,0.25,1,102.25,409,4,SB
2,4,0.5,1,134,268,2,SB
1.5555555555555556,14,1.5555555555555556,14,120.77777777777777,1087,9,SB
1.625,13,1.625,13,117.875,943,8,SB
0.75,3,0,0,121,484,4,SB
1.7777777777777777,16,1.5555555555555556,14,120.77777777777777,1087,9,SB
1.7142857142857142,12,1.8571428571428572,13,126.14285714285714,883,7,SB
2,12,2.1666666666666665,13,110,660,6,SB
1,5,1.6,8,107.6,538,5,SB
1.25,5,1.75,7,110.25,441,4,SB
1.25,5,1.75,7,122.75,491,4,SB
1.25,5,1.75,7,116.25,465,4,SB
0.5,1,0,0,117.5,235,2,TS
0,0,0,0,76.66666666666667,230,3,SB
1.6666666666666667,5,0.6666666666666666,2,107.66666666666667,323,3,SB
0,0,0,0,63,126,2,TS
0,0,0,0,128.66666666666666,386,3,SB
1,5,0,0,120,600,5,SB
0.5,1,0,0,132.5,265,2,SB
1,2,0.5,1,132.5,265,2,SB
0,0,0,0,95.66666666666667,287,3,TS
0,0,0,0,113,226,2,SB
1.1666666666666667,7,0.5,3,94.16666666666667,565,6,SB
1,2,0.5,1,104.5,209,2,TS
1,3,0,0,117,351,3,SB
1,3,0,0,109.66666666666667,329,3,SB
0,0,0,0,119.25,477,4,SB
0.5,1,0,0,99.5,199,2,SB
1.6666666666666667,5,0.6666666666666666,2,90.33333333333333,271,3,SB
0.5,1,0.5,1,74.5,149,2,SB
0.5,1,0.5,1,64.5,129,2,SB
0.8571428571428571,6,0.2857142857142857,2,106,742,7,SB
1.1666666666666667,7,0.3333333333333333,2,126.66666666666667,760,6,SB
0.6,3,0.2,1,89,445,5,SB
0.4,2,0,0,84,420,5,SB
0.3333333333333333,2,0.3333333333333333,2,96.83333333333333,581,6,SB
0.4,2,0,0,90.4,452,5,SB
0,0,0,0,118,590,5,SB
1.5714285714285714,11,1.7142857142857142,12,123.28571428571429,863,7,SB
1.8571428571428572,13,1.7142857142857142,12,123.57142857142857,865,7,SB
1.8333333333333333,11,1.6666666666666667,10,122.33333333333333,734,6,SB
2,10,2.2,11,120.4,602,5,SB
1.4,7,1.8,9,120.8,604,5,SB
1,4,1.5,6,93,372,4,SB
1.6666666666666667,5,2.3333333333333335,7,118.66666666666667,356,3,SB
2,6,2.3333333333333335,7,106.66666666666667,320,3,SB
2,6,2.3333333333333335,7,91.66666666666667,275,3,SB
2,4,3,6,128.5,257,2,SB
0,0,0,0,77.5,155,2,SB
1.5,3,0,0,137,274,2,SB
1.5,3,0.5,1,117.5,235,2,SB
0.4,2,0.4,2,117,585,5,SB
0.5,2,0.75,3,107.75,431,4,SB
0,0,0,0,95,285,3,SB
0.5,1,0,0,116.5,233,2,SB
0.5,1,0,0,134.5,269,2,SB
1,3,1,3,104.33333333333333,313,3,TS
1.3333333333333333,4,1,3,134,402,3,TS
0.6666666666666666,2,1,3,124.66666666666667,374,3,TS
0.5714285714285714,4,0,0,132.42857142857142,927,7,SB
1,2,0,0,72.5,145,2,TS
1,2,0,0,61.5,123,2,TS
0.5555555555555556,5,0.5555555555555556,5,104.77777777777777,943,9,SB
0,0,0,0,63.666666666666664,191,3,TS
0,0,0,0,40,120,3,TS
0,0,0,0,62.5,125,2,TS
0,0,0,0,58.666666666666664,176,3,TS
0.5,1,0,0,58,116,2,TS
0.5,1,0,0,58,116,2,TS
0.5714285714285714,4,0,0,133.71428571428572,936,7,SB
0,0,0,0,30,60,2,TS
0.5,1,0,0,42.5,85,2,TS
1.3333333333333333,4,0,0,112.33333333333333,337,3,TS
0.6666666666666666,2,0,0,65.66666666666667,197,3,TS
0.5,1,0.5,1,51,102,2,TS
0,0,0,0,36.5,73,2,TS
0,0,0,0,34.5,69,2,TS
0.3333333333333333,1,0,0,112,336,3,TS
0.5,1,0,0,82,164,2,TS
0,0,0,0,53.5,107,2,TS
0.42857142857142855,3,0,0,134.42857142857142,941,7,SB
0,0,0,0,51.5,103,2,TS
1,2,0,0,52,104,2,TS
1,2,0,0,52,104,2,TS
0,0,0,0,33,33,1,TS
0,0,0,0,67,134,2,TS
0,0,0,0,37,37,1,TS
0.25,1,0,0,77.25,309,4,TS
0.5,1,0,0,54.5,109,2,TS
1.5,3,0,0,55,110,2,TS
0.25,1,0,0,42.5,170,4,TS
0.3,3,0,0,112.8,1128,10,SB
0.6666666666666666,2,0,0,62,186,3,TS
0,0,0,0,49.5,99,2,TS
0,0,0,0,78,156,2,TS
0,0,0,0,36.5,73,2,TS
0.6666666666666666,2,0,0,40,120,3,TS
0,0,0,0,26.5,53,2,TS
0,0,0,0,29,58,2,TS
0,0,0,0,83.5,167,2,TS
1,3,0,0,83,249,3,TS
0.7142857142857143,5,0,0,126.28571428571429,884,7,SB
0,0,0,0,68.5,137,2,TS
0,0,0,0,90.5,181,2,TS
0,0,0,0,50,100,2,TS
0.5,1,0,0,67,134,2,TS
0.6,3,0,0,137,685,5,SB
0.5,1,0,0,123.5,247,2,SB
0,0,0,0,105,210,2,TS
1.5,3,0.5,1,107.5,215,2,SB
0.5,7,0.07142857142857142,1,102.57142857142857,1436,14,SB
0.18181818181818182,2,0.09090909090909091,1,97.27272727272727,1070,11,SB
1.1111111111111112,10,0.3333333333333333,3,117.55555555555556,1058,9,SB
0.4444444444444444,4,0.3333333333333333,3,100.66666666666667,906,9,SB
0.2,2,0.1,1,98.4,984,10,SB
0.75,9,0.25,3,102.91666666666667,1235,12,SB
0.18181818181818182,2,0.18181818181818182,2,111.9090909090909,1231,11,SB
0.375,3,0.125,1,96.875,775,8,SB
0.6666666666666666,6,0.1111111111111111,1,105.33333333333333,948,9,SB
0.4444444444444444,4,0.1111111111111111,1,95.88888888888889,863,9,SB
0.3,3,0.1,1,94,940,10,SB
0.14285714285714285,1,0.2857142857142857,2,100.71428571428571,705,7,SB
1.2222222222222223,11,0.3333333333333333,3,117.66666666666667,1059,9,SB
0.2,1,0.2,1,96.4,482,5,SB
0.5,2,0.25,1,103.5,414,4,SB
1.2,6,0,0,117.2,586,5,SB
1.6666666666666667,5,0,0,102.33333333333333,307,3,SB
1.25,5,0,0,99.5,398,4,SB
1.3333333333333333,4,0,0,112,336,3,SB
2,4,0,0,76.5,153,2,TS
1.75,7,0,0,89,356,4,SB
1.3333333333333333,8,0,0,95,570,6,SB
1,2,0,0,90,180,2,TS
0.625,5,0.25,2,114.5,916,8,SB
1,2,0,0,81.5,163,2,TS
0,0,0,0,67.2,336,5,SB
0,0,0.3333333333333333,1,78,234,3,SB
1,2,0,0,117,234,2,TS
2,4,1,2,134.5,269,2,SB
1.75,7,0.75,3,121.25,485,4,SB
2.3333333333333335,7,1.6666666666666667,5,105.66666666666667,317,3,SB
2.5,5,1,2,140,280,2,SB
0,0,0,0,93,279,3,SB
0.8333333333333334,5,0.3333333333333333,2,119.33333333333333,716,6,SB
0.6666666666666666,2,0,0,63.333333333333336,190,3,TS
0.6666666666666666,2,0,0,76.33333333333333,229,3,SB
2,4,0.5,1,91,182,2,TS
0,0,0,0,57.5,115,2,TS
0,0,0,0,54,108,2,TS
1.5,6,0.25,1,119,476,4,SB
1.5,6,0.25,1,120.75,483,4,SB
1.5,3,0.5,1,87,174,2,TS
0,0,0,0,74,148,2,TS
1.3333333333333333,4,0,0,97,291,3,SB
0.5,4,0.25,2,121,968,8,SB
0.5,1,0,0,82,164,2,SB
0.5,3,0.5,3,114.33333333333333,686,6,SB
0.5,1,0,0,118.5,237,2,TS
0.5,1,0.5,1,123.5,247,2,SB
0.5,1,0,0,117,234,2,SB
1.5,6,0.25,1,103,412,4,SB
1.3333333333333333,4,0,0,126.66666666666667,380,3,SB
2,6,1,3,106.66666666666667,320,3,SB
2,6,1,3,114.66666666666667,344,3,SB
0.6666666666666666,4,0.3333333333333333,2,114.33333333333333,686,6,SB
3,6,1.5,3,76.5,153,2,TS
3,6,1.5,3,107.5,215,2,SB
0,0,0,0,100,300,3,SB
1,3,0,0,102.33333333333333,307,3,SB
0,0,0,0,97,97,1,TS
0.5,1,0,0,86,172,2,TS
1,2,0,0,96,192,2,SB
0,0,0,0,108.5,217,2,TS
1,2,0,0,84,168,2,SB
0,0,0,0,92,184,2,SB
0.8333333333333334,5,0.3333333333333333,2,119.33333333333333,716,6,SB
0,0,0,0,122.5,245,2,SB
2.5,5,1,2,133,266,2,SB
0.5,2,0,0,106.75,427,4,SB
0,0,0,0,137.66666666666666,413,3,SB
1.6666666666666667,5,0,0,110.66666666666667,332,3,SB
0.75,9,0.08333333333333333,1,120,1440,12,SB
0.5,1,0,0,135.5,271,2,SB
1.3333333333333333,4,0.3333333333333333,1,111.66666666666667,335,3,SB
1.6,8,0.2,1,111.4,557,5,SB
4.5,9,1,2,131.5,263,2,SB
1.125,9,0.375,3,120.625,965,8,SB
2,4,0,0,117,234,2,SB
2,4,0,0,129,258,2,SB
0.6,3,0,0,70.4,352,5,SB
0.6,3,0,0,70.6,353,5,SB
1,2,0,0,133.5,267,2,SB
0,0,0,0,115.5,231,2,TS
0.5,1,0,0,112,224,2,SB
0.2727272727272727,3,0.18181818181818182,2,129.72727272727272,1427,11,SB
0.75,3,0.25,1,136,544,4,SB
0.6666666666666666,2,0,0,136.66666666666666,410,3,SB
1,8,0.375,3,119.5,956,8,SB
1,7,0.5714285714285714,4,96.57142857142857,676,7,SB
0.75,3,0.25,1,111.5,446,4,SB
0,0,0.5,1,136,272,2,TS
1.5,3,0.5,1,78.5,157,2,TS
1.6666666666666667,10,0.3333333333333333,2,100.33333333333333,602,6,TS
0.6666666666666666,2,0.6666666666666666,2,81.66666666666667,245,3,TS
1,3,0.6666666666666666,2,80.66666666666667,242,3,TS
0.5,1,0,0,73.5,147,2,TS
0.5,1,0,0,81,162,2,TS
0,0,0,0,30.5,61,2,TS
1,3,0,0,88.33333333333333,265,3,TS
1,7,0.2857142857142857,2,117.14285714285714,820,7,SB
0,0,0,0,53,106,2,TS
0,0,0,0,60.5,121,2,TS
0,0,0,0,60.5,121,2,TS
0.5,1,0,0,88.5,177,2,TS
0.5,1,0,0,59,118,2,TS
0.5,1,0,0,53.5,107,2,TS
0,0,0,0,29,87,3,TS
0,0,0,0,34.5,69,2,TS
0.3333333333333333,1,0,0,62.333333333333336,187,3,TS
0.3333333333333333,2,0,0,91.83333333333333,551,6,TS
1.1428571428571428,8,0.2857142857142857,2,109,763,7,SB
0.5,1,0,0,71.5,143,2,TS
0.5,1,0,0,51.5,103,2,TS
0,0,0,0,37,74,2,TS
0,0,0,0,37,74,2,TS
0.5,1,0,0,73,146,2,TS
0,0,0,0,67.5,135,2,TS
0,0,0,0,32,64,2,TS
0,0,1,1,60,60,1,TS
0,0,0,0,32,32,1,TS
0.5,2,0,0,67,268,4,TS
1,5,0.8,4,120.8,604,5,SB
0.3333333333333333,1,0,0,65.66666666666667,197,3,TS
0,0,0,0,77.5,155,2,TS
0,0,0,0,71,142,2,TS
0,0,0,0,54.5,109,2,TS
1.5,3,0,0,36.5,73,2,TS
1.5,3,0,0,33.5,67,2,TS
1.5,3,0,0,47,94,2,TS
2,4,0,0,47.5,95,2,TS
0.5,1,0,0,30,60,2,TS
1.5,6,0,0,67.25,269,4,TS
0.3333333333333333,1,0.3333333333333333,1,134.33333333333334,403,3,SB
2,4,0,0,60,120,2,TS
0,0,0,0,27,54,2,TS
0,0,0,0,29,58,2,TS
0,0,0,0,28,28,1,TS
1.5,3,0,0,82,164,2,TS
1.5,3,0,0,91,182,2,TS
2,4,0,0,92,184,2,TS
0,0,0,0,32,32,1,TS
1.75,7,0,0,78,312,4,TS
1.75,7,0,0,64,256,4,TS
0,0,0,0,99,396,4,SB
2,6,0,0,70.66666666666667,212,3,TS
0.75,6,0.5,4,119.375,955,8,SB
0.625,5,0.5,4,113.375,907,8,SB
0.5,2,0.5,2,129.5,518,4,SB
0.4,2,0,0,90.8,454,5,SB
0,0,0,0,73.5,147,2,SB
2,4,1,2,102,204,2,SB
0,0,0,0,94,188,2,SB
0,0,0,0,61,122,2,SB
0,0,0,0,96.66666666666667,290,3,SB
0,0,0.3333333333333333,1,131.66666666666666,395,3,SB
1.5,3,0.5,1,115,230,2,TS
0,0,0,0,92.33333333333333,277,3,SB
0,0,0.3333333333333333,2,109.5,657,6,SB
1,3,0,0,89.66666666666667,269,3,SB
0,0,0,0,94.5,189,2,SB
0.75,3,0,0,114,456,4,SB
0.5,1,0,0,91,182,2,SB
1.8333333333333333,11,0.8333333333333334,5,118.5,711,6,SB
0.5,1,0,0,76.5,153,2,TS
0.3333333333333333,1,0,0,84,252,3,SB
0.8,4,0.8,4,108.2,541,5,SB
0.8333333333333334,5,0.5,3,108.83333333333333,653,6,SB
0.8333333333333334,5,0.5,3,114,684,6,SB
1,4,0.5,2,105.25,421,4,SB
1,3,0.3333333333333333,1,101.33333333333333,304,3,SB
0.5,1,0,0,32,64,2,TS
0.3333333333333333,2,0,0,65.66666666666667,394,6,TS
1.3333333333333333,4,0.3333333333333333,1,128,384,3,SB
0,0,0,0,102,204,2,TS
0,0,0,0,101.5,203,2,SB
1.1428571428571428,8,0.2857142857142857,2,101.85714285714286,713,7,SB
1.6,8,0.4,2,109.6,548,5,SB
1.6666666666666667,5,0.6666666666666666,2,126.33333333333333,379,3,SB
0.5,4,0,0,111.5,892,8,SB
0.6666666666666666,4,0,0,118,708,6,SB
1,4,0,0,119.75,479,4,SB
1,4,0,0,119.75,479,4,SB
1,4,0,0,113.25,453,4,SB
0.4,2,0.2,1,81.8,409,5,SB
0,0,0,0,77,154,2,SB
1,2,0,0,85,170,2,TS
0.3333333333333333,1,0,0,110,330,3,SB
1,2,0,0,94.5,189,2,TS
0.25,1,0.5,2,85.75,343,4,SB
2,4,0,0,98,196,2,TS
2,4,0,0,90,180,2,TS
0.6,3,0.2,1,86,430,5,SB
0.75,3,0.25,1,92.5,370,4,SB
2.5,5,0.5,1,112.5,225,2,TS
0,0,0,0,79.33333333333333,238,3,SB
0,0,0,0,33,66,2,TS
1,6,0.3333333333333333,2,104.33333333333333,626,6,SB
1.75,7,1.25,5,93,372,4,SB
2.5,5,0.5,1,136,272,2,SB
2,4,0,0,124.5,249,2,SB
2,4,1,2,127,254,2,SB
1,2,0,0,74.5,149,2,TS
1,2,0,0,86,172,2,TS
0,0,0,0,136,136,1,SB
0.4,2,0.6,3,111.8,559,5,SB
1.6666666666666667,5,0.6666666666666666,2,92.66666666666667,278,3,SB
0.5,1,0,0,76.5,153,2,TS
0.4,2,0.4,2,121.4,607,5,SB
1.75,7,0.5,2,88.75,355,4,SB
0.25,1,0,0,75.5,302,4,SB
0.6,3,0.6,3,127.8,639,5,SB
1,2,0.5,1,137.5,275,2,SB
0.25,1,0.25,1,122.25,489,4,SB
0,0,0,0,61.5,123,2,TS
0.4,2,0,0,101.6,508,5,SB
0.75,3,0,0,107.5,430,4,SB
0.5,1,0.5,1,129,258,2,SB
0,0,0,0,96.4,482,5,SB
1.1666666666666667,7,0.5,3,120.5,723,6,SB
0.5,1,0.5,1,108,216,2,SB
0,0,0,0,80,80,1,TS
0.3333333333333333,1,0,0,101,303,3,SB
1,4,0,0,99,396,4,SB
0.6666666666666666,2,1,3,77.66666666666667,233,3,TS
0.75,3,0.25,1,92,368,4,TS
0,0,0,0,121,242,2,TS
1.5,3,0,0,72,144,2,TS
0.5,1,0,0,60,120,2,TS
0,0,0,0,84.5,169,2,TS
0.6,3,0.6,3,122.8,614,5,SB
0,0,0,0,96,192,2,TS
0.3333333333333333,1,0,0,103,309,3,TS
0,0,0,0,78.5,157,2,TS
0,0,0,0,50.5,101,2,TS
0.5,1,0,0,52,104,2,TS
0.2,1,0,0,95.4,477,5,SB
0,0,0,0,115,115,1,SB
0.6666666666666666,2,0,0,111.33333333333333,334,3,TS
0,0,0,0,77.5,155,2,TS
0,0,0,0,100.5,201,2,SB
0.5,2,0.75,3,132,528,4,SB
0.2,1,0,0,110,550,5,SB
0.25,1,0,0,108.25,433,4,SB
0.25,1,0,0,111.75,447,4,SB
0,0,0,0,106.25,425,4,SB
0.3333333333333333,1,0.3333333333333333,1,86.33333333333333,259,3,SB
1,5,0.4,2,110.8,554,5,SB
0.3333333333333333,1,0.3333333333333333,1,96.66666666666667,290,3,TS
0.8,4,1.2,6,123.8,619,5,SB
1.4285714285714286,10,0.8571428571428571,6,114.57142857142857,802,7,SB
1,3,0.3333333333333333,1,86.33333333333333,259,3,SB
1,2,1,2,124.5,249,2,SB
0,0,0,0,104,312,3,SB
0,0,0,0,102.33333333333333,307,3,SB
0,0,0,0,95.33333333333333,286,3,SB
1,4,0.25,1,117.5,470,4,TS
1.5,3,0,0,95,190,2,SB
0,0,0.3333333333333333,1,96.66666666666667,290,3,SB
1.5,3,0.5,1,132,264,2,SB
1,4,0.5,2,102.25,409,4,SB
0.6,3,0.2,1,98.2,491,5,TS
1,2,1,2,108.5,217,2,SB
0.5,1,0.5,1,106,212,2,SB
1,2,0,0,135,270,2,SB
0.5,1,0,0,98,196,2,SB
0.5,4,0.125,1,97,776,8,SB
0.42857142857142855,3,0.14285714285714285,1,101.28571428571429,709,7,SB
0.25,1,0,0,97.25,389,4,SB
0,0,0,0,87,261,3,SB
0,0,0,0,80,240,3,SB
0,0,0,0,92.33333333333333,277,3,SB
0,0,0,0,52,52,1,SB
1,2,1,2,95.5,191,2,SB
0.5,1,1,2,124.5,249,2,SB
0.2,1,0.2,1,94,470,5,SB
0.6666666666666666,6,0.2222222222222222,2,115.44444444444444,1039,9,SB
0.5714285714285714,4,0.5714285714285714,4,122.85714285714286,860,7,SB
0.6666666666666666,6,0.2222222222222222,2,114.88888888888889,1034,9,SB
0.5,4,0.25,2,115.25,922,8,TS
0.5,1,0.5,1,73.5,147,2,SB
0.6,3,0.4,2,108,540,5,SB
0.6,3,0.4,2,114.6,573,5,SB
0.5,2,0.5,2,119,476,4,SB
1.5,3,0.5,1,120,240,2,SB
0.75,3,0.5,2,111,444,4,SB
0.6666666666666666,2,0.3333333333333333,1,112.66666666666667,338,3,SB
0.8,4,0.4,2,121.6,608,5,SB
0.3333333333333333,1,0.6666666666666666,2,116.33333333333333,349,3,SB
0.5,1,0,0,109,218,2,SB
0.25,1,0.25,1,117.5,470,4,SB
1,2,0.5,1,89,178,2,SB
0.25,1,0,0,101.75,407,4,SB
0.7142857142857143,5,0,0,113,791,7,SB
1,1,0,0,97,97,1,TS
0.5,1,0,0,91.5,183,2,SB
0,0,0,0,113,113,1,SB
0.6666666666666666,2,0,0,91.33333333333333,274,3,SB
1.3333333333333333,4,0,0,107.66666666666667,323,3,SB
1.3333333333333333,4,0.3333333333333333,1,71.66666666666667,215,3,SB
1.75,7,0.25,1,132.5,530,4,SB
0.3333333333333333,1,0,0,138,414,3,SB
2,4,1,2,138,276,2,TS
0,0,0,0,98,98,1,TS
0.6666666666666666,2,0.6666666666666666,2,99,297,3,SB
0,0,0,0,100.5,201,2,SB
0.6666666666666666,2,1,3,110.33333333333333,331,3,SB
0.5,1,1.5,3,129.5,259,2,SB
0.5,2,0,0,90.75,363,4,SB
1.6666666666666667,5,2,6,138.66666666666666,416,3,SB
0.5,1,0,0,113,226,2,TS
1,2,1,2,102,204,2,SB
0,0,0,0,133,133,1,SB
0.7777777777777778,7,0.2222222222222222,2,114.44444444444444,1030,9,SB
1,8,0.375,3,107.125,857,8,SB
1.1428571428571428,8,0.2857142857142857,2,109.28571428571429,765,7,SB
0.5,1,0.5,1,68,136,2,TS
1,3,0.6666666666666666,2,130.33333333333334,391,3,SB
1.2,6,0.6,3,112.2,561,5,SB
1.5,3,1,2,122.5,245,2,SB
0.25,2,0.125,1,109.875,879,8,SB
0.5,2,0.25,1,134,536,4,SB
0.6666666666666666,2,0,0,115.33333333333333,346,3,SB
0,0,0.3333333333333333,1,113,339,3,SB
0,0,0,0,90,90,1,SB
0,0,0,0,104,312,3,SB
0.5,1,0,0,89.5,179,2,SB
0.3333333333333333,1,0.3333333333333333,1,105.66666666666667,317,3,SB
0.3333333333333333,1,0.6666666666666666,2,119.33333333333333,358,3,SB
0,0,0,0,108.33333333333333,325,3,SB
1,2,0,0,94.5,189,2,SB
1,2,0.5,1,98,196,2,SB
2,4,1.5,3,122.5,245,2,SB
1,8,0.25,2,110.5,884,8,SB
0.875,7,0.125,1,115,920,8,SB
0.8571428571428571,6,0.14285714285714285,1,116.57142857142857,816,7,SB
1.3333333333333333,8,0.16666666666666666,1,104,624,6,SB
0.5,1,0,0,74.5,149,2,SB
0,0,0.5,1,127,254,2,SB
0.6666666666666666,2,1,3,129.66666666666666,389,3,SB
3,6,0.5,1,112,224,2,SB
2.5,5,0.5,1,93.5,187,2,TS
0.5,1,0.5,1,116.5,233,2,SB
1.5,3,0.5,1,132.5,265,2,SB
0.75,3,0.75,3,114.75,459,4,SB
0.5,1,0.5,1,113,226,2,SB
0,0,0.5,1,121,242,2,SB
0,0,0,0,108,324,3,SB
0,0,0,0,82,246,3,TS
0.5,2,0.5,2,123.25,493,4,SB
0,0,0,0,57.666666666666664,173,3,TS
1.5,3,1,2,93.5,187,2,SB
0,0,0,0,56,112,2,TS
0,0,0,0,123,246,2,SB
0.2,1,0,0,122.4,612,5,SB
1,5,0.2,1,116,580,5,SB
0.5,2,0.25,1,114,456,4,SB
0,0,0,0,100.5,201,2,SB
0,0,0.5,1,63,126,2,TS
1.3333333333333333,4,0.6666666666666666,2,81.66666666666667,245,3,TS
0.3333333333333333,1,0.6666666666666666,2,125,375,3,SB
0,0,0,0,68.5,137,2,TS
0,0,0,0,68,136,2,TS
2,4,1,2,120,240,2,TS
1,2,0,0,89,178,2,TS
1,2,0,0,75.5,151,2,TS
1,2,0,0,70,140,2,TS
0.5,1,0,0,70,140,2,TS
0.5,1,0,0,80,160,2,TS
0.5,1,0,0,74.5,149,2,TS
0.5,1,0,0,65.5,131,2,TS
0.6666666666666666,2,0.3333333333333333,1,94.33333333333333,283,3,SB
0,0,0,0,48.5,97,2,TS
0,0,0,0,43,43,1,TS
0,0,0,0,39,39,1,TS
0.2,1,0.2,1,50.4,252,5,TS
0.25,1,0,0,61.25,245,4,TS
0,0,0,0,53.666666666666664,161,3,TS
0,0,0,0,54.666666666666664,164,3,TS
0,0,0,0,48,144,3,TS
0,0,0,0,25.5,51,2,TS
0,0,0.3333333333333333,1,76,228,3,TS
0,0,0.5,1,85,170,2,TS
0,0,0,0,30,60,2,TS
0.25,1,0.25,1,87.25,349,4,SB
0.6666666666666666,2,0.3333333333333333,1,97,291,3,TS
0,0,0.2,1,93.4,467,5,SB
0,0,0,0,110.33333333333333,331,3,SB
0,0,0,0,100.5,201,2,SB
0,0,0,0,80.75,323,4,SB
0,0,0,0,112.5,225,2,SB
0,0,0,0,90.33333333333333,542,6,SB
0.5,1,0,0,121.5,243,2,SB
0,0,0,0,79.66666666666667,239,3,SB
0.5,2,0,0,90,360,4,TS
0,0,0,0,46.5,93,2,TS
0,0,0,0,110,220,2,SB
0,0,0,0,79,158,2,SB
0.25,1,0,0,94.25,377,4,SB
0.3333333333333333,1,0.6666666666666666,2,84,252,3,SB
0.5,1,1,2,102.5,205,2,SB
4.5,9,3.5,7,133.5,267,2,SB
0.3333333333333333,1,0,0,87.33333333333333,262,3,SB
1.4,7,0.8,4,129.4,647,5,SB
0.25,1,0,0,83.5,334,4,SB
0.25,1,0,0,93.25,373,4,SB
0.25,1,0,0,90,360,4,SB
1.5,3,0,0,110,220,2,SB
1,2,0,0,124,248,2,SB
1.5,3,0,0,122.5,245,2,SB
0.25,2,0,0,122.75,982,8,SB
1,2,0,0,104.5,209,2,SB
0.6666666666666666,2,0,0,86.66666666666667,260,3,SB
0.5,1,0,0,84,168,2,SB
1.6,8,1,5,127.6,638,5,SB
0.5,1,0,0,116,232,2,SB
0.5,1,0,0,57,114,2,SB
