mean_favorite_count,mean_retweet_count,mean_status_count,mean_followers_count,mean_friends_count,sum_display_text_width,n,code
0.2,0.2,11945.6,3702,3458.8,252,5,TS
0.25,0,46334,4519.5,1369.5,245,4,TS
0,0,28749.333333333332,5329,3908.3333333333335,161,3,TS
0,0,19929.333333333332,5242.333333333333,4784.333333333333,164,3,TS
0,0,31920.666666666668,4192.333333333333,2481,144,3,TS
0,0,36430.5,4858.5,1550.5,51,2,TS
0,0.3333333333333333,28221,2922.3333333333335,3046.6666666666665,228,3,TS
0,0.5,33255,5991.5,5661,170,2,TS
0,0,19720.5,1810,1908.5,60,2,TS
0.25,0.25,35215,3102.5,1061,349,4,SB
0.6666666666666666,0.3333333333333333,23876.666666666668,6290.333333333333,6048.333333333333,291,3,TS
0,0.2,15175.6,1586.6,854,467,5,SB
0,0,10257.333333333334,3181,3001.6666666666665,331,3,SB
0,0,4566,770,1087.5,201,2,SB
0,0,39719,4454.5,2026.5,323,4,SB
0,0,21732,6029.5,5481.5,225,2,SB
0,0,34342.666666666664,5569.5,3672.8333333333335,542,6,SB
0.5,0,37070,4446.5,2756,243,2,SB
0,0,40740.666666666664,4279,1605,239,3,SB
0.5,0,16531.5,4987,4607.5,360,4,TS
0,0,34518.5,3412,1152.5,93,2,TS
0,0,33255,5991.5,5661,220,2,SB
0,0,51242,4416.5,2206,158,2,SB
0.25,0,25246.75,3108.75,3132.5,377,4,SB
0.3333333333333333,0.6666666666666666,35868,5240.333333333333,3745,252,3,SB
0.5,1,33182.5,3057,724.5,205,2,SB
4.5,3.5,35861.5,20909,18297.5,267,2,SB
0.3333333333333333,0,6554.666666666667,1748.6666666666667,1724.6666666666667,262,3,SB
1.4,0.8,14896.4,3729.4,751.6,647,5,SB
0.25,0,14405,4590,4232.5,334,4,SB
0.25,0,8074,2636.25,2518.25,373,4,SB
0.25,0,15773.25,3558,3440,360,4,SB
1.5,0,3796.5,1186,1267,220,2,SB
1,0,3796.5,1186,1267,248,2,SB
1.5,0,13605.5,4209.5,3820.5,245,2,SB
0.25,0,4840.5,1473.25,1445.875,982,8,SB
1,0,4532.5,652,928.5,209,2,SB
0.6666666666666666,0,8282.666666666666,1238,987,260,3,SB
0.5,0,3449.5,951,1054,168,2,SB
1.6,1,15624.4,4103.6,635,638,5,SB
0.5,0,16794.5,2291,2434.5,232,2,SB
0.5,0,17228,4677.5,4516,114,2,SB
0.5,0.5,31338.5,4425,4068.5,251,2,TS
0.6666666666666666,1,20532,5915.333333333333,5535,363,3,SB
0.08333333333333333,0.08333333333333333,20841.416666666668,2605,1910.25,1391,12,SB
0,0,26608.14285714286,3103.1428571428573,2196.4285714285716,1593,14,SB
0.07142857142857142,0.07142857142857142,24801.214285714286,2867.5,1986.142857142857,1708,14,SB
0,0,27684,3103.0625,2054.5,1849,16,SB
0,0,33708.125,3536,1858.125,943,8,SB
0.4,0,28265,2904.2,1079.2,576,5,SB
1.5,0,53739,10471,8603,210,2,TS
2.75,0.75,5405.75,4084.5,1886.25,529,4,SB
0,0,33182.5,3057,724.5,216,2,SB
0.3,0.2,8251.6,1290.5,1145.4,1074,10,SB
0.3,0.2,8251.6,1290.5,1145.4,923,10,SB
1,0.5714285714285714,17876.714285714286,1998.5714285714287,1111,723,7,SB
0.5,0.5,17209.5,2257.1666666666665,1429,606,6,SB
0.6,0.6,14740.6,1949,1299.6,588,5,SB
1,0.5714285714285714,21694.571428571428,2487.714285714286,1336.142857142857,712,7,SB
0.75,0.5,12564.25,1743.5,1317,500,4,SB
0.3333333333333333,0,26852,2586.6666666666665,2738,285,3,SB
0.1111111111111111,0,29059.555555555555,2649.3333333333335,692.4444444444445,953,9,SB
2.5,0.5,4139,4540.5,801.5,255,2,SB
0.42857142857142855,0,13129.714285714286,3131,3220.285714285714,747,7,SB
0.3333333333333333,0,15155.333333333334,3599.6666666666665,3679.3333333333335,354,3,SB
0.3333333333333333,0,15155.333333333334,3599.6666666666665,3679.3333333333335,256,3,SB
0,0,16531.5,4987,4607.5,216,2,SB
0.6666666666666666,0.3333333333333333,12631,3456,3211.6666666666665,394,3,SB
0.16666666666666666,0.16666666666666666,17572.5,6399,5843,353,6,SB
1,0,870.5,408.5,480,132,2,SB
1,1,3750.5,760,781,443,4,SB
1.3333333333333333,1.3333333333333333,5981.666666666667,943.3333333333334,920,366,3,SB
0.5,0,9869,4084,3443,223,2,SB
2.3333333333333335,1,23797.333333333332,4774,755.3333333333334,346,3,SB
1.5,0.5,20559.5,1966,2073.5,243,2,SB
0.6,0,24102.4,3500.6,3597.8,460,5,SB
0.75,0,25241.5,5334.5,5088.5,372,4,SB
1.5,0,30807.5,4416,4517.5,206,2,SB
1.5,0.5,15195.5,4632,4179.5,162,2,TS
1.1666666666666667,0.16666666666666666,31492.833333333332,4759.5,3445.5,697,6,SB
0.6666666666666666,0,40740.666666666664,4279,1605,299,3,SB
1,0,27140,8391,7573,89,1,SB
0.5,0,32431.5,2790.5,530.5,301,4,SB
1,0,1771.3333333333333,418.6666666666667,504,231,3,SB
1.3333333333333333,0.3333333333333333,23797.333333333332,4774,755.3333333333334,392,3,SB
0.5,0,33255,5991.5,5661,146,2,TS
0.25,0,15561,4718.5,4397,281,4,TS
0.4,0.2,44813.4,4654.2,2907,563,5,TS
0.5,0,523.5,173.5,267,155,2,SB
0,0,32392,3015,777.5,116,2,TS
0.5,0,33182.5,3057,724.5,145,2,TS
0.5,0,33572,3115,860.5,122,2,TS
1,0,27448,3372.3333333333335,2763.6666666666665,141,3,TS
1,0,61987.5,6757.5,4042,104,2,TS
1.6666666666666667,0.3333333333333333,31920.666666666668,4192.333333333333,2481,169,3,TS
1.5,0.5,34536.5,5358.5,586.5,355,4,SB
0.5,0,16898,4580,4386.5,105,2,TS
2,0.5,15195.5,4632,4179.5,215,2,TS
0,0,63114,5241,663,65,1,SB
0,0,27611.333333333332,5217,4904,354,3,SB
1,0,18038.5,4896,4459.5,221,2,SB
0.3333333333333333,0,25475.333333333332,2259.6666666666665,1021,360,3,SB
4,0.5,37070,4446.5,2756,193,2,SB
3.5,0.5,8841,2210.5,3024.5,202,2,SB
1.5,0.5,34713,3756.5,1525.5,153,2,SB
0.5,0,32990,3036,594.5,156,2,SB
2,0.5,4139,4540.5,801.5,255,2,SB
1.25,0.125,9394.75,2129.875,2171.625,933,8,SB
1.5,0.5,1510,405,618,261,2,SB
3,0,3251,873,786,136,1,SB
1.7777777777777777,1.6666666666666667,30141.777777777777,5279.444444444444,840.7777777777778,982,9,SB
1.8333333333333333,2.3333333333333335,15835.333333333334,4668.5,1325.6666666666667,689,6,SB
1.6666666666666667,2.1666666666666665,25813.333333333332,4300.5,1267.1666666666667,671,6,SB
2.75,3,17473,4792.5,626.25,418,4,SB
1.875,1.875,26020.25,5284.25,863,866,8,SB
1.625,1.625,26529,4473.625,918.625,827,8,SB
1.5714285714285714,1.8571428571428572,21302.571428571428,4364,955.1428571428571,765,7,SB
0,0,16549.5,6933.5,4041.5,177,2,SB
2.5,1.5,5281,4206.5,1236.5,152,2,SB
2.6666666666666665,1.6666666666666667,10608,5515.666666666667,3145.6666666666665,394,3,SB
0,0.2,26227.8,2299.2,720,343,5,SB
0,0,14388.5,4364.5,4165.5,126,2,TS
1.5,0,14478,4483.5,4144.5,210,2,SB
0.5,0.3333333333333333,35598.166666666664,3348.1666666666665,1453.5,503,6,SB
0.5,0.3333333333333333,35598.166666666664,3348.1666666666665,1453.5,517,6,SB
0,0,18377.5,5414.5,5693.5,196,2,SB
1,1,27448,3372.3333333333335,2763.6666666666665,341,3,SB
1.6666666666666667,0.3333333333333333,4749,2169.6666666666665,1584.6666666666667,310,3,SB
0.5,1,15789.5,4629.5,4551.5,272,2,SB
0.5,0,14478,4483.5,4144.5,180,2,SB
0.4,0.6,27112.2,2226,499.8,276,5,SB
2,1.5,15003,4611,4049.5,260,2,SB
1.5,1,2344.5,790,818,230,2,SB
1,2,2508.5,2056.5,600,257,2,SB
0.5,0.5,32532.166666666668,4301.333333333333,651.6666666666666,625,6,SB
0.25,0.5,32716.5,4423,878,492,4,SB
2,1.25,1645,566,725,487,4,SB
1,0.3333333333333333,12792,3657.3333333333335,4362.666666666667,398,3,SB
1.5,0,2463.5,396,553.5,171,2,SB
0.5,0,13898,4319,3907,258,2,SB
3,1.3333333333333333,3348,4107,672.3333333333334,344,3,SB
3.5,1.5,3862.5,4358,462,264,2,SB
2.5,1,3887.5,3026,613,246,2,SB
1.5,1.5,14051.5,4323,3786.5,263,2,SB
0.3333333333333333,0.3333333333333333,4178,901.3333333333334,1056.6666666666667,205,3,SB
3,4,5573,5122,2490,182,2,SB
0,0,41179.333333333336,5708,5186,371,3,SB
0.5,0,15125.5,4303.5,3982,209,2,SB
1.6666666666666667,0.6666666666666666,12146.333333333334,5454.666666666667,3574,372,3,SB
0.5,0,35507,4018,2314.5,219,2,SB
0.1111111111111111,0,27486,2698,1952.7222222222222,1975,18,SB
2.5,0.5,2310.5,310.5,504.5,201,2,SB
2,2,27140,8391,7573,136,1,SB
1.6666666666666667,1.2222222222222223,3079.1111111111113,3264.6666666666665,927.1111111111111,1064,9,SB
1.6666666666666667,0.6666666666666666,32188.666666666668,5301.333333333333,3541.3333333333335,378,3,TS
0,0,16898,4580,4386.5,128,2,TS
1,0.6666666666666666,6111.666666666667,942.3333333333334,613.6666666666666,275,3,SB
0.5,0,19083,6021.5,6211,167,2,TS
1,0,13495,5216,4505,334,3,TS
1,0,15195.5,4632,4179.5,239,2,TS
0.5,0,17520,5593,5769.5,173,2,TS
0,0,111174,58530,50703,47,1,TS
2,1,27140,8391,7573,52,1,TS
1,1,27140,8391,7573,65,1,TS
1,0,34286,4106,3403,50,1,TS
1,0,373,306,447,56,1,TS
0,0,373,306,447,71,1,TS
1,0,2545,560,486,43,1,TS
3,2,2545,560,486,116,1,TS
0,0,2545,560,486,58,1,TS
1,1,2545,560,486,50,1,TS
1,0,2545,560,486,71,1,TS
0,1,11247,2432,3285,138,1,TS
1,1,11247,2432,3285,141,1,TS
0,0,27140,8391,7573,101,1,TS
2,0,216,449,232,124,1,TS
2,1,216,449,232,107,1,TS
6,1,216,449,232,42,1,TS
0,0,216,449,232,72,1,TS
1,0,216,449,232,100,1,TS
1,0,8680,1531,1994,126,1,TS
0,0,8680,1531,1994,54,1,TS
0,0,1438,707,850,138,1,TS
1,2,1438,707,850,138,1,TS
0,0,1438,707,850,51,1,TS
0,0,27140,8391,7573,132,1,TS
0,0,1438,707,850,99,1,TS
2,0,1438,707,850,69,1,TS
0,0,1438,707,850,101,1,TS
0,0,3511,514,1022,68,1,TS
0,0,3511,514,1022,86,1,TS
0,0,3511,514,1022,134,1,TS
2,2,1355,2193,412,133,1,TS
0,0,15833,4238,3367,68,1,TS
1,0,15833,4238,3367,66,1,TS
1,0,3951,1434,1028,90,1,TS
1,1,27140,8391,7573,136,1,TS
4,2,3951,1434,1028,140,1,TS
3,0,64423,4668,3337,135,1,TS
0,0,64423,4668,3337,71,1,TS
0,0,64423,4668,3337,34,1,TS
2,0,64423,4668,3337,124,1,TS
4,0,64423,4668,3337,91,1,TS
0,0,64423,4668,3337,49,1,TS
0,0,64423,4668,3337,118,1,TS
1,0,2778,1011,1447,70,1,TS
0,0,1838,406,333,96,1,TS
0,0,1838,406,333,53,1,TS
1,1,1838,406,333,49,1,TS
1,4,18517,2749,0,138,1,TS
0,0,5525,1695,2490,35,1,TS
4,0,5525,1695,2490,67,1,TS
3,0,5525,1695,2490,139,1,TS
2,0,2487,811,795,54,1,TS
1,1,2487,811,795,105,1,TS
1,0,3563,1569,864,136,1,TS
0,0,3563,1569,864,85,1,TS
2,0,27140,8391,7573,133,1,TS
1,1,3563,1569,864,120,1,TS
0,0,22,9,25,22,1,TS
0,0,4928,28016,2823,74,1,TS
1,0,4928,28016,2823,134,1,TS
2,0,4928,28016,2823,106,1,TS
0,0,4928,28016,2823,124,1,TS
2,0,4928,28016,2823,81,1,TS
0,0,4928,28016,2823,80,1,TS
0,0,4928,28016,2823,131,1,TS
2,0,4928,28016,2823,138,1,TS
6,8,27140,8391,7573,106,1,TS
4,1,4928,28016,2823,100,1,TS
0,0,4928,28016,2823,129,1,TS
2,0,4928,28016,2823,107,1,TS
5,1,4928,28016,2823,138,1,TS
2,0,4928,28016,2823,140,1,TS
0,0,4928,28016,2823,103,1,TS
2,0,4928,28016,2823,38,1,TS
0,0,4928,28016,2823,73,1,TS
3,0,4928,28016,2823,133,1,TS
0,0,410,343,350,66,1,TS
0,1,27140,8391,7573,110,1,TS
0,0,7536,635,386,97,1,TS
1,0,7536,635,386,40,1,TS
1,0,7536,635,386,103,1,TS
1,2,7536,635,386,127,1,TS
0,0,7536,635,386,83,1,TS
2,1,7536,635,386,95,1,TS
0,0,802,239,240,40,1,TS
2,1,802,239,240,95,1,TS
0,0,228,93,192,39,1,TS
0,0,228,93,192,32,1,TS
2,1,27140,8391,7573,120,1,TS
1,0,228,93,192,51,1,TS
1,0,228,93,192,52,1,TS
0,0,598,246,215,73,1,TS
0,0,598,246,215,68,1,TS
1,0,598,246,215,95,1,TS
2,0,598,246,215,89,1,TS
1,0,598,246,215,123,1,TS
2,0,619,292,290,78,1,TS
0,0,619,292,290,58,1,TS
0,0,619,292,290,14,1,TS
7,3,27140,8391,7573,101,1,TS
3,1,8329,2977,2845,77,1,TS
35,22,8329,2977,2845,81,1,TS
0,0,8329,2977,2845,68,1,TS
0,0,914,359,456,69,1,TS
0,0,1016,539,998,43,1,TS
0,0,2119,496,659,125,1,TS
1,0,2119,496,659,130,1,TS
0,0,2119,496,659,130,1,TS
0,0,2119,496,659,128,1,TS
1,0,47,11,10,79,1,TS
3,0,27140,8391,7573,110,1,TS
1,1,3946,803,1155,103,1,TS
0,0,406,257,159,66,1,TS
2,0,1593,235,433,139,1,TS
0,0,28741,8627,7617,55,1,TS
0,0,28741,8627,7617,127,1,TS
0,0,28741,8627,7617,29,1,TS
0,0,2266,687,85,92,1,TS
0,0,2266,687,85,43,1,TS
6,0,18350,3931,1784,47,1,TS
3,1,18350,3931,1784,112,1,TS
1,0,27140,8391,7573,112,1,TS
3,5,18350,3931,1784,132,1,TS
1,1,18350,3931,1784,106,1,TS
1,0,18350,3931,1784,117,1,TS
0,0,18350,3931,1784,133,1,TS
0,0,14677,142481,16671,134,1,TS
1,0,14677,142481,16671,111,1,TS
2,0,14677,142481,16671,117,1,TS
6,2,14677,142481,16671,106,1,TS
10,2,14677,142481,16671,73,1,TS
2,0,14677,142481,16671,60,1,TS
0,1,27140,8391,7573,92,1,TS
9,11,14677,142481,16671,82,1,TS
3,2,14677,142481,16671,79,1,TS
2,6,14677,142481,16671,74,1,TS
1,0,357,313,97,37,1,TS
3,1,357,313,97,69,1,TS
1,0,357,313,97,124,1,TS
2,0,357,313,97,72,1,TS
2,1,357,313,97,105,1,TS
1,0,357,313,97,132,1,TS
1,0,357,313,97,50,1,TS
0,1,27140,8391,7573,136,1,TS
1,0,357,313,97,113,1,TS
0,0,357,313,97,103,1,TS
1,1,357,313,97,90,1,TS
1,1,357,313,97,138,1,TS
2,1,357,313,97,135,1,TS
1,0,357,313,97,95,1,TS
0,0,357,313,97,104,1,TS
5,4,357,313,97,128,1,TS
2,0,357,313,97,65,1,TS
2,1,357,313,97,102,1,TS
3,0,27140,8391,7573,78,1,TS
0,0,357,313,97,65,1,TS
0,0,14166,425,1192,66,1,TS
0,0,591,71,202,57,1,TS
3,0,4888,1205,1143,142,1,TS
1,0,455,275,273,39,1,TS
1,0,455,275,273,17,1,TS
1,0,455,275,273,42,1,TS
1,0,455,275,273,68,1,TS
7,7,22853,91497,2132,121,1,TS
0,0,414,143,263,45,1,TS
0,0,27140,8391,7573,110,1,TS
1,0,3380,834,845,140,1,TS
0,0,1164,145,170,27,1,TS
2,0,650,376,767,52,1,TS
2,0,138,149,87,58,1,TS
0,0,138,149,87,16,1,TS
1,0,1083,701,1739,85,1,TS
1,0,5275,1595,1570,118,1,TS
0,0,1165,537,1421,45,1,TS
0,0,1165,537,1421,99,1,TS
3,0,2677,479,407,139,1,TS
1,0,27140,8391,7573,107,1,TS
3,0,707,706,375,50,1,TS
1,0,15561,5517,3542,129,1,TS
2,3,15561,5517,3542,110,1,TS
2,0,15561,5517,3542,133,1,TS
0,0,15561,5517,3542,74,1,TS
0,0,1070,347,538,44,1,TS
0,0,1070,347,538,79,1,TS
2,0,1070,347,538,85,1,TS
1,0,1070,347,538,61,1,TS
5,0,1070,347,538,138,1,TS
1,1,27140,8391,7573,127,1,TS
1,0,1070,347,538,37,1,TS
1,1,1070,347,538,143,1,TS
4,0,1070,347,538,109,1,TS
1,0,295,170,161,60,1,TS
1,0,1955,626,970,91,1,TS
2,0,9425,10670,1746,63,1,TS
1,0,9425,10670,1746,71,1,TS
7,7,9425,10670,1746,108,1,TS
1,1,9425,10670,1746,81,1,TS
2,0,2024,2052,290,123,1,TS
1,2,27140,8391,7573,112,1,TS
0,1,2024,2052,290,140,1,TS
6,4,2024,2052,290,130,1,TS
6,4,3612,1466,494,135,1,TS
2,0,3612,1466,494,142,1,TS
1,1,3612,1466,494,139,1,TS
0,0,1351,1280,540,118,1,TS
2,0,1351,1280,540,73,1,TS
0,0,5161,1002,1208,105,1,TS
0,0,5161,1002,1208,142,1,TS
1,0,422,233,397,61,1,TS
2,0,27140,8391,7573,60,1,TS
0,0,2732,916,859,108,1,TS
2,0,2732,916,859,83,1,TS
0,0,2732,916,859,84,1,TS
2,0,2732,916,859,38,1,TS
2,0,431,111,232,140,1,TS
0,0,431,111,232,111,1,TS
2,0,431,111,232,113,1,TS
5,7,13360,4992,5215,67,1,TS
0,0,1178,298,728,57,1,TS
0,0,1178,298,728,40,1,TS
2,1,27140,8391,7573,54,1,TS
1,0,27140,8391,7573,127,1,TS
2,0,1178,298,728,86,1,TS
1,2,2214,1570,532,127,1,TS
0,0,2452,551,804,44,1,TS
1,2,11936,11415,806,46,1,TS
5,3,11936,11415,806,113,1,TS
0,0,11936,11415,806,33,1,TS
0,0,11936,11415,806,33,1,TS
0,0,11936,11415,806,63,1,TS
3,4,11936,11415,806,85,1,TS
0,0,11936,11415,806,34,1,TS
0,0,27140,8391,7573,114,1,TS
5,1,5849,1199,1299,60,1,TS
0,0,5849,1199,1299,81,1,TS
3,0,5849,1199,1299,67,1,TS
0,0,5849,1199,1299,91,1,TS
2,0,5849,1199,1299,61,1,TS
0,0,5551,1713,1877,45,1,TS
0,0,5551,1713,1877,78,1,TS
2,0,5551,1713,1877,22,1,TS
1,0,4077,425,348,74,1,TS
2,1,215,105,94,125,1,TS
4,1,27140,8391,7573,137,1,TS
0,0,215,105,94,34,1,TS
2,0,215,105,94,138,1,TS
0,1,215,105,94,132,1,TS
2,0,4917,2149,3998,96,1,TS
0,0,4917,2149,3998,125,1,TS
0,0,4917,2149,3998,72,1,TS
2,0,4917,2149,3998,92,1,TS
0,0,4917,2149,3998,64,1,TS
1,0,4917,2149,3998,98,1,TS
1,0,2674,638,438,109,1,TS
0,0,27140,8391,7573,110,1,TS
3,1,2674,638,438,111,1,TS
2,0,383,502,816,138,1,TS
1,0,63,98,89,69,1,TS
1,0,4131,702,1342,136,1,TS
0,0,4131,702,1342,67,1,TS
3,0,4131,702,1342,100,1,TS
0,0,263,186,267,110,1,TS
3,0,263,186,267,94,1,TS
0,1,20636,20537,3964,131,1,TS
1,0,16912,1503,71,134,1,TS
0,0,27140,8391,7573,110,1,TS
1,0,16912,1503,71,123,1,TS
1,0,16912,1503,71,120,1,TS
1,0,16912,1503,71,38,1,TS
0,0,16912,1503,71,33,1,TS
2,1,1474,221,337,122,1,TS
1,0,1474,221,337,69,1,TS
2,1,123,291,177,96,1,TS
0,1,123,291,177,100,1,TS
1,0,1748,671,305,97,1,TS
0,0,1748,671,305,45,1,TS
1,0,1748,671,305,48,1,TS
1,0,1748,671,305,78,1,TS
1,0,303,199,68,118,1,TS
0,0,989,787,1769,47,1,TS
0,0,228,240,200,120,1,TS
0,0,228,240,200,63,1,TS
3,0,1348,425,347,41,1,TS
0,0,1348,425,347,68,1,TS
0,0,2475,95,126,34,1,TS
3,1,18613,1107,928,134,1,TS
0,0,27140,8391,7573,104,1,TS
4,1,18613,1107,928,69,1,TS
1,1,18613,1107,928,83,1,TS
1,1,4600,1783,272,115,1,TS
1,4,207,140,132,103,1,TS
0,0,4083,937,452,79,1,TS
0,0,4083,937,452,43,1,TS
2,0,4083,937,452,88,1,TS
1,0,500,1977,269,45,1,TS
2,0,1425,460,603,100,1,TS
2,0,1425,460,603,130,1,TS
0,0,27140,8391,7573,105,1,TS
0,0,17738,13011,6916,46,1,TS
0,0,2663,316,277,83,1,TS
0,0,2663,316,277,92,1,TS
3,1,2663,316,277,83,1,TS
2,0,677,409,111,139,1,TS
1,0,4408,481,802,77,1,TS
1,0,46,110,979,134,1,TS
0,0,39107,496,257,136,1,TS
0,0,39107,496,257,137,1,TS
2,1,39107,496,257,137,1,TS
1,0,27140,8391,7573,98,1,TS
3,0,39107,496,257,139,1,TS
0,0,39107,496,257,132,1,TS
0,0,39107,496,257,66,1,TS
0,0,110,53,146,140,1,TS
1,0,110,53,146,119,1,TS
0,0,110,53,146,92,1,TS
0,0,110,53,146,95,1,TS
2,0,2319,3605,1093,36,1,TS
0,0,750,316,89,96,1,TS
0,0,750,316,89,129,1,TS
0,0,27140,8391,7573,110,1,TS
0,0,13128,5182,2126,93,1,TS
2,0,10,19,115,52,1,TS
2,0,165,68,138,116,1,TS
1,0,165,68,138,123,1,TS
4,0,165,68,138,94,1,TS
3,0,165,68,138,68,1,TS
2,0,165,68,138,94,1,TS
4,0,3758,1869,1446,90,1,TS
4,1,3758,1869,1446,136,1,TS
0,0,3758,1869,1446,44,1,TS
0,0,27140,8391,7573,92,1,TS
0,0,27140,8391,7573,139,1,TS
3,0,68,16,152,133,1,TS
4,0,68,16,152,78,1,TS
1,0,68,16,152,105,1,TS
0,0,36080,6968,6227,136,1,TS
1,0,4037,597,596,125,1,TS
1,0,433,178,109,99,1,TS
2,1,4601,3520,3385,115,1,TS
1,1,4601,3520,3385,127,1,TS
1,0,5765,887,900,99,1,TS
0,0,27140,8391,7573,51,1,TS
1,0,27140,8391,7573,135,1,TS
1,0,27140,8391,7573,59,1,TS
0,0,27140,8391,7573,61,1,TS
0,0,27140,8391,7573,133,1,TS
0,2,27140,8391,7573,135,1,TS
0,0,27140,8391,7573,81,1,TS
1,1,27140,8391,7573,110,1,TS
9,0,27140,8391,7573,108,1,TS
1,2,27140,8391,7573,131,1,TS
0,1,27140,8391,7573,46,1,TS
0,1,27140,8391,7573,140,1,TS
2,0,27140,8391,7573,54,1,TS
1,0,27140,8391,7573,111,1,TS
2,1,27140,8391,7573,141,1,TS
2,0,27140,8391,7573,93,1,TS
2,1,27140,8391,7573,43,1,TS
1,1,27140,8391,7573,109,1,TS
0,0,27140,8391,7573,139,1,TS
1,0,27140,8391,7573,137,1,TS
1,0,27140,8391,7573,105,1,TS
1,0,27140,8391,7573,81,1,TS
0,1,27140,8391,7573,110,1,TS
1,0,27140,8391,7573,74,1,TS
2,0,27140,8391,7573,62,1,TS
0,0,27140,8391,7573,52,1,TS
1,0,27140,8391,7573,60,1,TS
0,0,27140,8391,7573,97,1,TS
0,0,27140,8391,7573,87,1,TS
0,0,27140,8391,7573,110,1,TS
3,1,27140,8391,7573,116,1,TS
1,0,27140,8391,7573,136,1,TS
1,0,27140,8391,7573,125,1,TS
2,0,27140,8391,7573,139,1,TS
0,0,27140,8391,7573,86,1,TS
0,0,27140,8391,7573,76,1,TS
2,0,27140,8391,7573,109,1,TS
0,0,27140,8391,7573,104,1,TS
1,0,27140,8391,7573,126,1,TS
0,1,27140,8391,7573,110,1,TS
0,0,27140,8391,7573,102,1,TS
0,0,27140,8391,7573,137,1,TS
0,1,27140,8391,7573,112,1,TS
1,1,27140,8391,7573,131,1,TS
1,1,27140,8391,7573,64,1,TS
1,0,27140,8391,7573,132,1,TS
0,0,27140,8391,7573,78,1,TS
3,2,27140,8391,7573,83,1,TS
1,2,27140,8391,7573,107,1,TS
0,0,27140,8391,7573,110,1,TS
0,1,27140,8391,7573,71,1,TS
2,0,27140,8391,7573,143,1,TS
3,4,27140,8391,7573,131,1,TS
1,0,27140,8391,7573,131,1,TS
0,0,27140,8391,7573,138,1,TS
0,0,27140,8391,7573,55,1,TS
0,0,27140,8391,7573,99,1,TS
1,1,27140,8391,7573,133,1,TS
0,0,27140,8391,7573,85,1,TS
0,0,27140,8391,7573,121,1,TS
2,0,27140,8391,7573,87,1,TS
4,1,27140,8391,7573,131,1,TS
2,0,11987,3755,3376,136,1,TS
0,0,11987,3755,3376,57,1,TS
0,0,27140,8391,7573,69,1,TS
0,0,11987,3755,3376,75,1,TS
1,0,11987,3755,3376,112,1,TS
0,0,1637,338,758,72,1,TS
0,0,1637,338,758,75,1,TS
2,2,1637,338,758,95,1,TS
2,0,1637,338,758,76,1,TS
2,1,1637,338,758,96,1,TS
1,1,1637,338,758,64,1,TS
0,0,1637,338,758,140,1,TS
1,0,1637,338,758,47,1,TS
3,0,111174,58530,50703,66,1,TS
5,2,27140,8391,7573,143,1,TS
0,0,1637,338,758,40,1,TS
1,0,1637,338,758,41,1,TS
3,1,9940,2417,2350,96,1,TS
0,0,9940,2417,2350,103,1,TS
1,2,9940,2417,2350,131,1,TS
1,0,9940,2417,2350,134,1,TS
0,0,9940,2417,2350,47,1,TS
3,3,9940,2417,2350,113,1,TS
0,1,9940,2417,2350,139,1,TS
1,1,27140,8391,7573,139,1,TS
1,0,9940,2417,2350,84,1,TS
0,0,9940,2417,2350,54,1,TS
1,0,9940,2417,2350,48,1,TS
0,0,9940,2417,2350,64,1,TS
0,1,9940,2417,2350,45,1,TS
1,0,8005,4407,4113,131,1,TS
0,0,8005,4407,4113,83,1,TS
0,0,8005,4407,4113,74,1,TS
1,1,8005,4407,4113,133,1,TS
1,0,27140,8391,7573,89,1,TS
1,0,8005,4407,4113,126,1,TS
0,0,8005,4407,4113,126,1,TS
2,0,8005,4407,4113,138,1,TS
1,0,8005,4407,4113,139,1,TS
1,1,8005,4407,4113,118,1,TS
0,0,8005,4407,4113,67,1,TS
0,0,8005,4407,4113,99,1,TS
1,0,8005,4407,4113,92,1,TS
0,0,8005,4407,4113,93,1,TS
4,0,27140,8391,7573,134,1,TS
1,1,8005,4407,4113,66,1,TS
0,0,8005,4407,4113,34,1,TS
0,0,8005,4407,4113,135,1,TS
0,0,8005,4407,4113,109,1,TS
0,0,8005,4407,4113,138,1,TS
0,0,8005,4407,4113,131,1,TS
0,0,8005,4407,4113,65,1,TS
1,0,8005,4407,4113,89,1,TS
2,1,8005,4407,4113,117,1,TS
0,0,8005,4407,4113,61,1,TS
2,1,27140,8391,7573,110,1,TS
0,0,8005,4407,4113,101,1,TS
1,0,8005,4407,4113,82,1,TS
3,0,8005,4407,4113,132,1,TS
1,0,8005,4407,4113,51,1,TS
0,1,8005,4407,4113,128,1,TS
0,0,8005,4407,4113,109,1,TS
0,0,8005,4407,4113,112,1,TS
0,0,8005,4407,4113,74,1,TS
0,0,8005,4407,4113,72,1,TS
4,6,27140,8391,7573,103,1,TS
2,2,8005,4407,4113,139,1,TS
4,4,63114,5241,663,113,1,TS
0,0,63114,5241,663,99,1,TS
0,0,63114,5241,663,99,1,TS
0,0,63114,5241,663,99,1,TS
0,0,63114,5241,663,99,1,TS
2,0,27140,8391,7573,88,1,TS
0,0,63114,5241,663,86,1,TS
1,1,63114,5241,663,128,1,TS
0,0,63114,5241,663,99,1,TS
0,0,63114,5241,663,28,1,TS
0,0,63114,5241,663,65,1,TS
0,0,63114,5241,663,94,1,TS
1,0,63114,5241,663,36,1,TS
